Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_inf,Comorbidades infecciosas,,Refere-se a comorbidades relacionadas a infecções.,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_aids,HIV,"1, Sim | 0, Não | 99, Desconhecido","Definida como uma pessoa que vive com infecção por vírus da imunodeficiência humana (HIV) 1 ou 2 confirmada em laboratório, ou um paciente com uma doença que define a síndrome da imunodeficiência adquirida (AIDS). Isso é independente da contagem/porcentagem de linfócitos CD4 ou da carga viral do HIV no sangue. ART refere-se à terapia antirretroviral e é diferente da profilaxia pré-exposição (PrEP) ou profilaxia pós-exposição (PEP).",Indique a opção mais adequada que reflita o estado do paciente em relação ao HIV/AIDS e se ele está em terapia antirretroviral (TARV).
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_aids_art,O paciente está em terapia antirretroviral (TAR)?,"1, Sim | 0, Não | 99, Desconhecido","A terapia antirretroviral (ART) refere-se à terapia medicamentosa para pacientes com infecção pelo HIV, que tem como alvo a função do retrovírus por meio de vários mecanismos para suprimir agressivamente a replicação do HIV. É diferente da profilaxia pré-exposição (PrEP) ou profilaxia pós-exposição (PEP).",Indique a opção mais adequada que reflita o estado do paciente em relação ao HIV/AIDS e se ele está em terapia antirretroviral (TARV).
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_aids_arttype,Especifique a TAR,,"Refere-se à terapia antirretroviral (TARV) usada no tratamento de infecções por HIV com medicamentos que têm como alvo direto o vírus, limitando a capacidade das células infectadas de produzir novas partículas virais. É diferente da profilaxia pré-exposição (PrEP) ou profilaxia pós-exposição (PEP).",Escreva os medicamentos da terapia antirretroviral (TARV) que estão sendo usados no tratamento do HIV.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_aids_cd4date,Se HIV positivo: data da contagem de CD4,,Refere-se à data da contagem de células CD4 mais recente disponível em laboratório.,Escreva a data no formato DD/MM/AAAA.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_aids_cd4count,Se HIV positivo: contagem de CD4 mais recente (células/uL),,Refere-se à data da contagem de células CD4 mais recente disponível em laboratório.,Escreva a data no formato DD/MM/AAAA.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_aids_vrl,Se HIV positivo: a carga viral do HIV é detectável,"1, Sim | 0, Não | 99, Desconhecido","Detectável normalmente inclui suprimido (detectado, mas <= 1000 cópias/mL) e não suprimido (>1000 cópias/mL). Indetectável refere-se à carga viral não detectada pelo teste utilizado.","Indique “Sim” se detectável (inclui: suprimido (detectado, mas <= 1000 cópias/mL) e não suprimido (>1000 cópias/mL)). Indique “Não” se indetectável (carga viral não detectada pelo teste utilizado)."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_aids_vrlno,Carga viral do HIV mais recente (cópias/mL),,"Definido como a carga viral do HIV mais recente disponível em laboratório, expressa em cópias/mL.","Indique a carga viral do HIV mais recente disponível, expressa em cópias/mL, obtida em laboratório."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_aids_vrlnodate,Data da carga viral do HIV,,Refere-se à data da contagem de células CD4 mais recente disponível em laboratório.,Escreva a data no formato DD/MM/AAAA.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_tuberculos,Tuberculose,"1, Sim | 0, Não | 99, Desconhecido","Definido como pacientes atualmente em tratamento para tuberculose, uma infecção causada pela bactéria Mycobacterium tuberculosis. A tuberculose latente não deve ser incluída aqui. Pacientes que foram curados da tuberculose não devem ser incluídos aqui. Aqueles que têm sequelas pulmonares crônicas após a tuberculose devem ser incluídos como doença pulmonar crônica.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua a ser uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_tuberculos_type,Especificar o tipo de tuberculose,"1, Pulmonar ativo | 4, Extrapulmonar ativo | 3, Latente | 99, Desconhecido","Isto se refere ao tipo de infecção por Mycobacterium tuberculosis. TB pulmonar ativa refere-se a uma infecção bacteriana que afeta os pulmões e é causada pelo Mycobacterium tuberculosis, com sinais e sintomas que incluem tosse crônica com expectoração tingida de sangue, suores noturnos, febre, fadiga e perda de peso. TB extrapulmonar ativa refere-se à infecção por Mycobacterium tuberculosis envolvendo outros órgãos além dos pulmões (por exemplo, pleura, gânglios linfáticos, abdômen, trato geniturinário, pele, articulações e ossos ou meninges). TB latente refere-se à presença assintomática de Mycobacterium tuberculosis no corpo, que é determinada por um resultado positivo em um teste cutâneo de tuberculina ou ensaio de liberação de interferon gama.",Selecione a(s) opção(ões) mais adequada(s) que representa(m) o tipo de infecção por Mycobacterium tuberculosis.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_tuberculos_latent,Tuberculose latente,"1, sim | 0, Não | 99, Desconhecido","Refere-se à presença assintomática de Mycobacterium tuberculosis no organismo, que é determinada por um resultado positivo em um teste cutâneo de tuberculina ou ensaio de liberação de interferon gama.","Indique 'Sim', se esta condição existia antes da admissão com esta doença atual e continua sendo uma condição médica ativa."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_tuberculos_previous,Tuberculose anterior,"1, sim | 0, Não | 99, Desconhecido","Refere-se à história prévia de infecção tuberculosa ativa, independentemente do estado do tratamento e do resultado da doença da infecção anterior.","Indique 'Sim', se esta condição existia antes da admissão com esta doença atual."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_hepbc,Infecção crônica por hepatite B/C,"1, Sim | 0, Não | 99, Desconhecido",Definida como hepatite crônica devido à infecção pelo vírus da hepatite B (HBV) ou hepatite C (HCV). Não inclui aqueles com cura documentada da hepatite C.,Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_heme,Comorbidades hematológicas,,Refere-se a comorbidades relacionadas ao sistema hematológico.,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_chrhematol,Doença hematológica crônica,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a doenças crônicas do sangue e dos tecidos formadores do sangue. Exemplos incluem policitemia vera, síndromes mielodisplásicas (MDS). Não inclui leucemia, linfoma ou mieloma, que devem ser inseridos em malignidade. Não inclui anemia por deficiência de ferro explicada por dieta ou perda crônica de sangue.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_recentblood,Transfusão de sangue no último mês,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a um histórico de transfusão de sangue no último mês de um ano civil.,Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa. 
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_sickle,Anemia falciforme,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a uma doença genética do sangue caracterizada pelo aparecimento de glóbulos vermelhos em forma de foice e anemia.,Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa. 
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_sys,Comorbidades sistêmicas/gerais,,Refere-se a comorbidades sistêmicas/gerais.,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_rheumatolo,Doença reumatológica,"1, Sim | 0, Não | 99, Desconhecido","Definido como um distúrbio do tecido conjuntivo, especialmente das articulações e estruturas relacionadas, caracterizado por inflamação, degeneração ou distúrbio metabólico. Inclui artropatias crônicas e artrite, distúrbios do tecido conjuntivo e vasculites.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_rheumatolo_type,Especifique o distúrbio reumatológico,"1, Osteoartrite| 2,Artrite Reumatóide| 3, Lúpus Eritematoso Sistêmico | 4, Espondilite Anquilosante | 5, artrite psoriática | 99, Desconhecido | 88, Outro",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_rheumatolo_type_oth,Especifique outro distúrbio reumatológico,,,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_asplenia,Asplenia,"1, Sim | 0, Não | 99, Desconhecido","Definido como a ausência anatômica do baço ou asplenia funcional secundária a uma variedade de estados de doença. Isso pode incluir ausência congênita (nascer sem baço) ou ausência adquirida, por exemplo, secundária à remoção cirúrgica. ",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_benignn,Neoplasia benigna,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a uma neoplasia caracterizada pela ausência de características citológicas e arquitetônicas atípicas ou malignas e ausência de características invasivas ou potencial metastático.,Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_malignantn,Neoplasia maligna,"1, Sim | 0, Não | 99, Desconhecido","Definido como um tumor composto por células neoplásicas atípicas, frequentemente pleomórficas, que invadem outros tecidos. Inclui neoplasias hematológicas, consideradas biologicamente ativas. As neoplasias malignas mais comuns são carcinomas (adenocarcinomas ou carcinomas de células escamosas), linfomas de Hodgkin e não Hodgkin, leucemias, melanomas e sarcomas. Não inclui especificamente neoplasias malignas que foram curadas ou nas quais não há evidência de doença em curso relacionada à neoplasia maligna após o tratamento.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa. 
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_malignantn_sol,Neoplasia sólida maligna,"1, Sim | 0, Não | 99, Desconhecido",Definido como uma neoplasia maligna que surge de tecidos que não incluem áreas fluidas. Exemplos representativos incluem carcinomas (adenocarcinomas ou carcinomas de células escamosas) e sarcomas. As neoplasias malignas do tecido hematopoiético e linfóide não são consideradas neoplasias sólidas.,Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_malignantn_leuk,Leucemia,"1, Sim | 0, Não | 99, Desconhecido","Definida como uma doença maligna progressiva dos órgãos formadores do sangue, caracterizada pela proliferação e desenvolvimento distorcidos de leucócitos e seus precursores no sangue e na medula óssea. As leucemias eram originalmente denominadas agudas ou crônicas com base na expectativa de vida, mas agora são classificadas de acordo com a maturidade celular.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_malignantn_lymp,Linfoma,"1, Sim | 0, Não | 99, Desconhecido","Definida como uma proliferação maligna (clonal) de linfócitos B ou linfócitos T que envolve os gânglios linfáticos, a medula óssea e/ou locais extranodais. Esta categoria inclui linfomas não Hodgkin e linfomas de Hodgkin.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa. 
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_obesity,Obesidade,"1, Sim | 0, Não | 99, Desconhecido",Refere-se ao peso corporal muito acima do padrão recomendado. IMC >= 30 kg/m2 ou outro limite de IMC localmente apropriado pode ser usado para definir a obesidade.,Indique “Sim” se essa condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_malnutriti,Desnutrição,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a qualquer deficiência clinicamente identificada na ingestão, seja de energia total ou de nutrientes específicos, que levou a uma intervenção dietética ou encaminhamento antes desta admissão.",Indique “Sim” se essa condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_diabetes,Diabetes mellitus,"1, Sim | 0, Não | 99, Desconhecido","Definido como um distúrbio metabólico caracterizado por níveis anormalmente elevados de açúcar no sangue devido à diminuição da produção de insulina ou resistência ou dessensibilização à insulina. Isso inclui diabetes mellitus tipo 1, diabetes mellitus tipo 2 ou diabetes gestacional que requer tratamento oral ou subcutâneo.",Indique “Sim” se essa condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_diabetes_type,Tipo de diabetes mellitus,"1, Tipo 1| 2, Tipo 2 | 3, Diabetes gestacional | 99, Desconhecido","Refere-se a um subtipo de diabetes mellitus caracterizado por deficiência de insulina; manifesta-se pelo aparecimento súbito de hiperglicemia grave, progressão rápida para cetoacidose diabética e morte, a menos que seja tratado com insulina; a doença pode ocorrer em qualquer idade, mas é mais comum na infância ou adolescência.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_diabetes_endorg,Lesão em órgãos-alvo devido a diabetes,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a danos irreparáveis em vários órgãos/sistemas, resultantes de complicações crônicas do diabetes. Os órgãos/sistemas afetados incluem o sistema cardiovascular, rins, olhos, sistema nervoso, articulações e pés.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_hba1c,Resultado de HbA1C nos últimos 6 meses (selecione as unidades),,"A hemoglobina A1C (HbA1C) é um exame de sangue que mede o nível médio de glicose no sangue nos três meses anteriores ao resultado do exame. Pode ser relatada em diferentes unidades (mmol/mol, mmol/L ou %).","Selecione a opção que melhor se adequa ao resultado. Se não houver resultado para o paciente nos últimos seis meses, prossiga para a próxima pergunta."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_hba1c_units,Resultado de HbA1C nos últimos 6 meses (unidades selecionadas),"1, mmol/mol | 2,%",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_hba1c_mmolmol,Resultado de HbA1C nos últimos 6 meses (mmol/mol),,"A hemoglobina A1C (HbA1C) é um exame de sangue que mede o nível médio de glicose no sangue nos três meses anteriores ao resultado do exame. Pode ser relatada em diferentes unidades (mmol/mol, mmol/L ou %).",Insira o valor numérico para o nível de HbA1C expresso em mmol/mol.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_hba1c_pcnt,Resultados de HbA1C nos últimos 6 meses (%),,"A hemoglobina A1C (HbA1C) é um exame de sangue que mede o nível médio de glicose no sangue nos três meses anteriores ao resultado do exame. Pode ser relatado em diferentes unidades (mmol/mol, mmol/L ou %).",Insira o valor numérico do nível de HbA1C expresso em porcentagem %.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_smoking,Já fumou,"1, Sim | 0, Não | 99, Desconhecido","Refere-se ao consumo de cigarros, charutos, cachimbos ou equivalentes. Nunca fumante é definido como uma pessoa que nunca fumou no momento da avaliação ou fumou menos de 100 dos itens acima em toda a sua vida. Não inclua produtos de tabaco sem fumo, como tabaco de mascar ou dispositivos eletrônicos de liberação de nicotina.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa. Indique “Não” se o paciente nunca fumou (definido como uma pessoa que nunca fumou no momento da avaliação ou fumou menos de 100 dos itens acima em sua vida).
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_smoking_type,Situação tabágica,"1, Fumante atual | 2, Ex-fumante","Refere-se ao consumo de cigarros, charutos, cachimbos ou equivalentes. Nunca fumante é definido como uma pessoa que nunca fumou no momento da avaliação ou fumou menos de 100 dos itens acima em toda a sua vida. Não inclua produtos de tabaco sem fumo, como tabaco de mascar ou dispositivos eletrônicos de liberação de nicotina. ",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa. Indique “Não” se o paciente nunca fumou (definido como uma pessoa que nunca fumou no momento da avaliação ou fumou menos de 100 dos itens acima em sua vida).
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_smoking_passive,Tabagismo passivo (vive na mesma casa que um fumador),"1, Sim | 0, Não | 99, Desconhecido",Isso se refere ao aumento do risco de exposição a produtos de fumo entre indivíduos que não fumam. Isso pode resultar do convívio com um fumante ou da transferência placentária da mãe para o feto.,Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa. 
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_alcohol,Dependência de álcool,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_intrdrug,Usuário de drogas intravenosas,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_orgtrans,Receptor de transplante,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a um indivíduo que recebe (ou recebeu) tecidos ou órgãos transferidos de outro indivíduo da mesma espécie ou de espécies diferentes, ou de dentro do mesmo indivíduo.",Indique “Sim” se essa condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_orgtrans_organ,Especificar órgão(s) transplantado(s),"1, Pulmão | 2, Coração | 3, Rim | 4, Fígado | 5, Osso  | 6, Célula-tronco hematopoiética","Refere-se ao(s) tecido(s) ou órgão(s) específico(s) transferido(s) de outro indivíduo da mesma espécie ou de espécie diferente, ou de dentro do mesmo indivíduo.",Selecione todas as opções aplicáveis.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_primaryimmuno,Imunodeficiência primária,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a uma doença de imunodeficiência que surge independentemente de outro processo patológico, doença ou lesão.",Indique “Sim” se essa condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_chemotherapy,Quimioterapia,"1, Sim | 0, Não | 99, Desconhecido","Refere-se ao tratamento que utiliza medicamentos para impedir o crescimento das células cancerosas, seja matando as células ou impedindo-as de se dividir.",Indique “Sim” se essa condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa. 
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_radiotherapy,Radioterapia,"1, Sim | 0, Não | 99, Desconhecido","Refere-se ao uso de radiação de alta energia proveniente de raios X, raios gama, nêutrons, prótons e outras fontes para matar células cancerosas e reduzir tumores.",Indique “Sim” se essa condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_steroidtherapy,Terapia com corticosteroides de longa duração ou em doses elevadas,"1, Sim | 0, Não | 99, Desconhecido",Refere-se ao uso de corticosteroides exógenos em altas doses ou por longos períodos (normalmente por mais de 4 semanas) para o tratamento de qualquer doença ou distúrbio.,Indique “Sim” se essa condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_skincon,Condição(ões) cutânea(s) relevante(s) (dermatite atópica ou condições cutâneas esfoliativas ativas),"1, Sim | 0, Não | 99, Desconhecido",Refere-se a qualquer desvio da estrutura ou função normal da pele ou do tecido subcutâneo que se manifesta por um conjunto característico de sintomas e sinais.,Indique “Sim” se essa condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_skincondesc,Descreva a(s) condição(ões) cutânea(s),,Refere-se a qualquer desvio da estrutura ou função normal da pele ou do tecido subcutâneo que se manifesta por um conjunto característico de sintomas e sinais.,"Se “Sim”, descreva a(s) condição(ões) da pele."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_malnut,Desnutrição,"1, sim | 0, Não | 99, Desconhecido","Refere-se a qualquer deficiência clinicamente identificada na ingestão, seja de energia total ou de nutrientes específicos, que levou a uma intervenção dietética ou encaminhamento antes desta admissão.","Indique 'Sim', se esta condição existia antes da admissão com esta doença atual e continua sendo uma condição médica ativa."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_malnut_muac,Circunferência do braço médio,,,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_paed,Comorbidades específicas da pediatria,,,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_premature,Prematuridade (<37 semanas),"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_conginmu,Imunodeficiência Congênita,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_otherdesc,Outras comorbidades,,,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_unlisted,Outra(s) comorbidade(s) relevante(s),"1, Sim | 0, Não | 99, Desconhecido",Refere-se a uma ou mais condições comórbidas não listadas acima.,Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,comor_mhdesc,Condições Agudas Atuais,,,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_cpox,Varicela ativa,"1, Sim | 0, Não | 99, Desconhecido","Refere-se à infecção ativa por varicela causada pelo vírus varicela-zoster. As manifestações clínicas são febre e erupção cutânea vesicular pruriginosa que ocorre dez a vinte e um dias após a exposição. Não inclua aqueles com vírus varicela-zoster (VZV) reativado, ou seja, herpes zoster.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_meas,Sarampo ativo,"1, sim | 0, Não | 99, Desconhecido",,"Indique 'Sim', se esta condição existia antes da admissão com esta doença atual e continua sendo uma condição médica ativa."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_actshingles,Herpes zoster ativo (zona),"1, Sim | 0, Não | 99, Desconhecido",Refere-se a um caso ativo de herpes zoster devido à reativação do vírus varicela-zoster que permaneceu dormente após a exposição inicial do paciente ao vírus na forma de varicela.,"Indique “Sim” se o paciente atualmente tem herpes zoster, uma reativação do vírus varicela-zoster. Indique “Não” se o paciente apenas teve varicela no passado ou se não tem histórico dessa condição."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_acthcv,Hepatite C ativa,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a um caso ativo de infecção pelo vírus da hepatite C.,Indique “Sim” se o paciente tem atualmente uma infecção ativa por hepatite C.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_acthbv,Hepatite B ativa,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a um caso ativo de infecção pelo vírus da hepatite B.,Indique “Sim” se o paciente tiver atualmente uma infecção ativa por hepatite B.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_mumps,Caxumba Ativa,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_zika,Zika ativo,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_dengue,Dengue ativa,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_enterovirus,Enterovírus ativo,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_polio,Poliomielite Ativa,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_rickettsial,Infecções por riquétsias,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_sti,Infecção sexualmente transmissível ativa,"1, Sim | 0, Não | 99, Desconhecido","Definido como infecções causadas ou propagadas por contato sexual, incluindo clamídia, herpes genital/verrugas, gonorreia, HPV, piolhos púbicos, sífilis, tricomoníase, linfogranuloma venéreo. Não inclua HIV/AIDS e hepatite crônica, conforme especificado em perguntas separadas.",Indique “Sim” se esta condição existia antes da admissão com a doença atual e continua sendo uma condição médica ativa.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_sti_type,Especificar IST ativa,"1, Vírus herpes simplex (VHS) | 2, Papilomavírus humano (HPV) | 3, Clamídia | 4, Gonorreia | 5, Sífilis | 6, Mycoplasma genitalium | 99, Desconhecido | 88, Outros","Definidas como infecções causadas ou propagadas por contato sexual, incluindo clamídia, herpes genital/verrugas, gonorreia, HPV, piolhos púbicos, sífilis, tricomoníase, linfogranuloma venéreo. Não inclua HIV/AIDS e hepatite crônica, conforme especificado em perguntas separadas.",Selecione todas as opções aplicáveis.
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_sti_oth,Especificar outra IST ativa,,"Definidas como infecções causadas ou propagadas por contato sexual, incluindo as não listadas acima. Não inclua HIV/AIDS e hepatite crônica, conforme especificado em perguntas separadas.","Se “Outro”, especifique a outra IST ativa."
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_malaria,Malária ativa,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_headinf,Infecção de cabeça e pescoço,"1, sim | 0, Não | 99, Desconhecido",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_headinf_type,Tipo de infecção de cabeça e pescoço,"1, Otite Média Crônica Supurativa | 2, Sinusite | 3, Mastoidite | 4, infecção orbital | 5, Infecção dentária | 6, Complicação intracraniana (por exemplo, Trombose do Seio Venoso Cerebral) | 88, Outro",,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_headinf_type_oth,Especifique outro tipo,,,
apresentação,COMORBIDADES E FATORES DE RISCO: Existentes antes da doença atual e em curso,medic_headinj,História de traumatismo cranioencefálico recente (dentro de 3 meses),"1, sim | 0, Não | 99, Desconhecido",,
apresentação,HISTÓRICO MÉDICO,medic_neuroproc,"Procedimento/cirurgia neurocirúrgica recente (por exemplo, shunt VP, EVD) dentro de 30 dias","1, sim | 0, Não | 99, Desconhecido",,
apresentação,HISTÓRICO MÉDICO,medic_neuroproc_date,Data do procedimento neurocirúrgico,,,
